Employee_ID,Department,Employee_Level,Expense_Type,Expense_Amount,Approved_Amount,Submission_Delay_Days,Employee_Rating,Years_With_Company,Has_Receipt,Country,Is_Fraudulent,Claim_Difference,Approval_Ratio
E3474,Sales,Mid,Food,688.85,547.99,6,3.2,3,1,UK,1,140.86,0.8
E3475,Sales,Mid,Food,930.85,793.71,23,3.3,7,1,India,0,137.14,0.85
E3476,Sales,Mid,Supplies,891.1,656.5,9,2.4,0,1,India,1,234.6,0.74
E3477,Operations,Mid,Stay,869.72,687.53,14,3.0,7,1,India,0,182.19,0.79
E3478,HR,Junior,Supplies,1302.3,1031.86,5,3.2,8,1,Singapore,0,270.44,0.79
E3479,HR,Senior,Stay,1244.67,872.79,19,2.1,10,1,UAE,0,371.88,0.7
E3480,IT,Mid,Food,650.17,524.2,28,3.3,6,1,USA,0,125.97,0.81
E3481,Finance,Junior,Supplies,543.53,399.41,5,3.0,0,1,UK,0,144.12,0.73
E3482,HR,Junior,Client Entertainment,504.37,418.08,15,4.4,14,1,USA,0,86.29,0.83
E3483,IT,Mid,Stay,648.38,492.09,8,2.3,6,1,USA,0,156.29,0.76
E3484,Operations,Mid,Food,1338.36,1266.93,18,4.3,5,1,UAE,0,71.43,0.95
E3485,HR,Mid,Travel,1057.33,765.67,17,4.1,4,1,USA,0,291.66,0.72
E3486,HR,Mid,Stay,1370.34,1315.11,4,2.7,4,1,India,0,55.23,0.96
E3487,IT,Mid,Stay,319.99,279.72,15,2.2,0,1,UAE,0,40.27,0.87
E3488,Finance,Executive,Client Entertainment,1109.36,929.19,6,4.5,5,1,UK,0,180.17,0.84
E3489,Finance,Mid,Stay,1104.24,955.08,18,2.7,12,1,India,0,149.16,0.86
E3490,IT,Senior,Stay,1480.13,1203.1,4,2.4,14,1,UAE,0,277.03,0.81
E3491,Finance,Junior,Client Entertainment,836.36,617.47,19,3.1,3,1,India,1,218.89,0.74
E3492,Sales,Mid,Client Entertainment,808.07,751.31,10,3.2,13,1,India,0,56.76,0.93
E3493,Operations,Junior,Supplies,1602.6,1567.94,22,3.0,13,1,USA,1,34.66,0.98
E3494,Operations,Mid,Food,931.59,917.64,17,4.9,0,1,India,0,13.95,0.99
E3495,Sales,Senior,Food,1070.91,965.12,27,4.6,11,1,UK,1,105.79,0.9
E3496,IT,Junior,Supplies,1190.52,979.92,26,4.6,7,1,India,1,210.6,0.82
E3497,Operations,Junior,Food,332.9,280.8,28,3.2,7,1,India,0,52.1,0.84
E3498,Operations,Senior,Stay,1016.44,911.84,6,4.9,14,1,USA,0,104.6,0.9
E3499,Finance,Junior,Supplies,501.94,475.3,27,4.1,11,1,USA,0,26.64,0.95
E3500,Sales,Mid,Supplies,964.95,783.9,17,4.5,12,1,India,1,181.05,0.81
E3501,IT,Mid,Food,882.17,860.15,2,3.5,10,1,UAE,0,22.02,0.98
E3502,Sales,Senior,Travel,797.45,635.79,4,2.5,3,1,USA,0,161.66,0.8
E3503,Operations,Junior,Food,1250.67,1074.65,22,4.7,12,1,India,1,176.02,0.86
E3504,Finance,Junior,Travel,1038.96,1026.92,12,3.5,6,1,India,0,12.04,0.99
E3505,Operations,Mid,Supplies,575.64,564.97,15,4.9,2,1,Singapore,0,10.67,0.98
E3506,Sales,Executive,Travel,562.06,510.76,21,2.8,7,1,USA,1,51.3,0.91
E3507,Operations,Mid,Stay,1336.06,1065.33,11,5.0,6,1,India,0,270.73,0.8
E3508,HR,Junior,Client Entertainment,984.89,754.14,6,2.7,13,1,India,0,230.75,0.77
E3509,Sales,Mid,Travel,430.36,311.6,26,3.1,4,1,USA,1,118.76,0.72
E3510,Finance,Executive,Client Entertainment,833.4,760.56,21,3.8,4,1,India,1,72.84,0.91
E3511,IT,Senior,Stay,937.02,797.44,12,4.1,8,1,UK,0,139.58,0.85
E3512,Finance,Executive,Client Entertainment,506.43,441.45,27,4.2,5,1,UAE,0,64.98,0.87
E3513,Operations,Junior,Stay,745.23,627.27,0,3.4,14,1,India,1,117.96,0.84
E3514,Sales,Junior,Client Entertainment,1367.14,1155.08,14,2.2,5,1,Singapore,0,212.06,0.84
E3515,Operations,Mid,Client Entertainment,1995.85,1739.15,20,3.5,1,1,UAE,0,256.7,0.87
E3516,Operations,Senior,Food,1121.06,1092.23,11,3.0,10,1,UAE,0,28.83,0.97
E3517,Finance,Junior,Travel,458.05,324.67,16,4.0,4,1,UAE,1,133.38,0.71
E3518,IT,Junior,Client Entertainment,912.94,858.61,22,2.5,11,1,Singapore,0,54.33,0.94
E3519,Finance,Senior,Supplies,1048.81,857.04,19,3.2,3,1,USA,0,191.77,0.82
E3520,IT,Junior,Food,1314.54,1213.95,4,4.9,9,1,USA,0,100.59,0.92
E3521,IT,Mid,Travel,1324.0,1303.55,16,2.3,14,1,USA,0,20.45,0.98
E3522,HR,Mid,Food,1545.7,1224.02,23,3.8,2,1,Singapore,0,321.68,0.79
E3523,IT,Mid,Travel,999.38,726.42,14,2.3,8,1,India,0,272.96,0.73
E3524,Finance,Senior,Stay,1007.07,775.13,19,2.5,10,1,India,0,231.94,0.77
E3525,Finance,Mid,Client Entertainment,244.83,187.69,18,3.8,11,1,India,0,57.14,0.77
E3526,Finance,Mid,Supplies,594.89,548.82,0,3.3,6,1,Singapore,0,46.07,0.92
E3527,Operations,Mid,Food,455.1,327.01,3,3.6,14,1,UK,0,128.09,0.72
E3528,Sales,Mid,Food,663.74,474.76,2,4.6,3,1,USA,0,188.98,0.72
E3529,Operations,Mid,Food,539.25,489.68,7,4.5,8,1,India,0,49.57,0.91
E3530,IT,Junior,Food,566.32,491.01,8,4.7,8,0,UK,0,75.31,0.87
E3531,IT,Junior,Client Entertainment,1435.71,1184.94,11,3.8,11,1,India,0,250.77,0.83
E3532,Sales,Junior,Travel,230.56,201.19,4,3.5,14,0,USA,1,29.37,0.87
E3533,IT,Junior,Client Entertainment,920.66,847.54,8,3.4,6,1,India,0,73.12,0.92
E3534,IT,Mid,Stay,1345.66,983.74,0,4.2,4,1,UAE,0,361.92,0.73
E3535,IT,Senior,Client Entertainment,879.4,761.55,22,3.6,12,1,USA,0,117.85,0.87
E3536,Finance,Senior,Client Entertainment,1530.84,1450.21,10,2.3,8,1,USA,0,80.63,0.95
E3537,IT,Senior,Stay,760.17,614.77,29,2.4,13,1,UK,0,145.4,0.81
E3538,IT,Mid,Client Entertainment,1700.3,1579.42,6,3.1,12,1,USA,0,120.88,0.93
E3539,Sales,Mid,Travel,372.55,355.28,21,2.2,6,1,India,0,17.27,0.95
E3540,Finance,Mid,Supplies,1531.59,1449.31,19,2.7,8,1,USA,0,82.28,0.95
E3541,IT,Junior,Stay,642.3,574.93,28,4.0,10,1,UAE,0,67.37,0.9
E3542,Sales,Junior,Food,1577.96,1444.15,26,2.0,2,1,USA,1,133.81,0.92
E3543,Finance,Mid,Travel,812.77,761.0,24,3.8,10,0,UK,1,51.77,0.94
E3544,IT,Executive,Supplies,1441.84,1326.65,13,4.3,8,1,UAE,0,115.19,0.92
E3545,Operations,Junior,Travel,1509.52,1261.21,2,2.5,0,1,Singapore,1,248.31,0.84
E3546,Finance,Junior,Travel,768.82,574.87,26,2.5,4,1,UK,0,193.95,0.75
E3547,Finance,Senior,Food,1408.76,1117.03,10,2.1,12,1,UK,0,291.73,0.79
E3548,HR,Junior,Supplies,988.81,753.65,16,3.5,12,1,UAE,0,235.16,0.76
E3549,IT,Senior,Travel,414.96,335.47,17,4.0,1,1,UAE,0,79.49,0.81
E3550,HR,Senior,Food,1203.32,1018.97,18,3.4,0,1,UAE,0,184.35,0.85
E3551,Sales,Executive,Stay,593.37,586.08,17,3.2,13,1,USA,0,7.29,0.99
E3552,Finance,Mid,Food,738.79,729.81,5,3.4,2,1,India,0,8.98,0.99
E3553,HR,Mid,Client Entertainment,642.89,598.45,28,4.3,6,1,India,0,44.44,0.93
E3554,HR,Mid,Food,1151.29,1144.43,14,2.1,14,1,India,0,6.86,0.99
E3555,Finance,Mid,Food,605.77,605.41,29,4.4,2,1,UAE,0,0.36,1.0
E3556,Sales,Mid,Food,509.46,491.92,6,4.0,9,1,Singapore,0,17.54,0.97
E3557,IT,Junior,Travel,582.65,421.75,4,2.7,9,1,USA,1,160.9,0.72
E3558,HR,Mid,Supplies,716.09,592.79,4,3.6,10,1,USA,0,123.3,0.83
E3559,Finance,Mid,Food,1198.67,1031.14,6,2.1,8,0,India,1,167.53,0.86
E3560,HR,Senior,Food,1363.63,1005.3,21,3.1,2,1,USA,0,358.33,0.74
E3561,IT,Senior,Client Entertainment,1357.9,1279.94,11,2.5,10,1,UK,1,77.96,0.94
E3562,Sales,Mid,Client Entertainment,986.1,734.25,7,2.1,5,1,USA,1,251.85,0.74
E3563,Finance,Junior,Stay,975.78,795.26,24,3.1,14,1,India,0,180.52,0.81
E3564,IT,Senior,Stay,926.51,667.71,17,4.2,1,1,USA,0,258.8,0.72
E3565,HR,Mid,Client Entertainment,1177.66,1009.7,27,4.8,7,1,India,1,167.96,0.86
E3566,Sales,Senior,Supplies,1447.84,1272.81,17,4.0,9,0,UAE,0,175.03,0.88
E3567,HR,Executive,Stay,939.56,864.92,16,3.2,14,0,India,0,74.64,0.92
E3568,Sales,Junior,Supplies,1213.05,972.67,22,5.0,4,1,UAE,0,240.38,0.8
E3569,Sales,Senior,Client Entertainment,503.83,441.94,10,2.8,1,1,India,0,61.89,0.88
E3570,Operations,Junior,Stay,1341.07,1234.11,14,2.6,13,1,India,0,106.96,0.92
E3571,IT,Mid,Food,1086.43,1008.87,29,3.4,13,1,USA,0,77.56,0.93
E3572,HR,Mid,Client Entertainment,586.97,463.99,19,3.5,6,1,UK,0,122.98,0.79
E3573,Sales,Junior,Stay,1427.71,1028.4,24,3.1,2,1,USA,1,399.31,0.72
E3574,Operations,Senior,Supplies,503.51,358.14,5,4.1,13,1,India,0,145.37,0.71
E3575,Operations,Junior,Supplies,100.0,93.04,11,2.6,4,1,India,1,6.96,0.93
E3576,IT,Junior,Stay,1338.71,1091.9,22,3.5,10,1,USA,1,246.81,0.82
E3577,Finance,Mid,Supplies,1154.15,854.28,28,3.5,8,0,India,1,299.87,0.74
E3578,HR,Senior,Stay,515.59,389.45,6,4.5,0,1,India,0,126.14,0.76
E3579,Sales,Executive,Stay,1142.14,1062.01,7,4.8,14,1,UK,0,80.13,0.93
E3580,HR,Senior,Supplies,1467.95,1291.31,3,4.0,1,1,India,0,176.64,0.88
E3581,HR,Mid,Travel,1104.47,939.27,2,2.9,4,1,India,0,165.2,0.85
E3582,Sales,Mid,Food,1975.42,1752.0,2,4.1,13,1,India,0,223.42,0.89
E3583,IT,Junior,Client Entertainment,659.59,488.92,9,2.8,3,0,UAE,1,170.67,0.74
E3584,Operations,Junior,Food,105.74,84.14,23,4.9,0,1,India,1,21.6,0.8
E3585,IT,Mid,Client Entertainment,435.61,353.81,27,4.5,13,1,UAE,1,81.8,0.81
E3586,IT,Mid,Client Entertainment,100.0,79.43,14,3.3,6,1,India,0,20.57,0.79
E3587,HR,Mid,Food,1855.56,1780.08,12,4.4,8,1,UK,0,75.48,0.96
E3588,Sales,Senior,Stay,998.02,872.7,18,3.2,0,1,India,0,125.32,0.87
E3589,Finance,Mid,Supplies,1775.64,1631.45,7,2.2,7,1,USA,0,144.19,0.92
E3590,Finance,Junior,Travel,858.18,661.67,17,4.1,8,1,Singapore,0,196.51,0.77
E3591,Operations,Junior,Travel,637.96,497.12,4,3.2,1,1,Singapore,1,140.84,0.78
E3592,Finance,Senior,Travel,307.97,236.4,20,4.8,12,1,UK,0,71.57,0.77
E3593,HR,Senior,Food,841.3,762.55,6,2.9,0,1,Singapore,1,78.75,0.91
E3594,HR,Senior,Food,1337.68,1076.45,4,4.5,5,1,India,0,261.23,0.8
E3595,HR,Junior,Stay,910.16,747.72,24,4.0,13,1,USA,0,162.44,0.82
E3596,Sales,Executive,Travel,361.0,329.5,18,4.6,6,1,USA,1,31.5,0.91
E3597,IT,Junior,Stay,1261.25,1250.58,24,2.9,1,1,Singapore,1,10.67,0.99
E3598,HR,Junior,Travel,1335.52,999.72,16,3.4,4,1,India,1,335.8,0.75
E3599,IT,Executive,Food,788.06,566.46,18,4.5,4,1,UAE,0,221.6,0.72
E3600,Sales,Junior,Supplies,737.98,559.72,3,3.9,6,1,USA,0,178.26,0.76
E3601,Finance,Mid,Supplies,316.26,291.12,21,3.1,11,1,UK,0,25.14,0.92
E3602,HR,Junior,Supplies,1251.23,948.92,25,3.5,10,1,India,0,302.31,0.76
E3603,Finance,Mid,Supplies,815.07,713.43,23,5.0,0,1,USA,0,101.64,0.88
E3604,IT,Executive,Client Entertainment,100.0,87.71,6,4.2,9,1,UK,0,12.29,0.88
E3605,IT,Junior,Travel,405.97,320.03,23,3.8,7,1,USA,0,85.94,0.79
E3606,Finance,Mid,Supplies,1224.89,882.68,21,4.5,4,1,UAE,0,342.21,0.72
E3607,Sales,Junior,Client Entertainment,863.23,707.65,5,3.3,11,1,UK,0,155.58,0.82
E3608,IT,Mid,Client Entertainment,545.82,412.66,13,4.9,2,1,USA,0,133.16,0.76
E3609,Operations,Junior,Client Entertainment,1021.52,771.59,21,3.7,12,0,Singapore,1,249.93,0.76
E3610,Operations,Junior,Stay,663.98,568.88,18,3.0,12,1,UK,0,95.1,0.86
E3611,HR,Junior,Stay,742.89,670.04,29,2.3,8,1,USA,1,72.85,0.9
E3612,Finance,Junior,Client Entertainment,892.19,644.72,25,3.1,10,1,India,1,247.47,0.72
E3613,IT,Executive,Supplies,1674.2,1462.4,19,3.7,2,1,India,0,211.8,0.87
E3614,Sales,Mid,Travel,1672.3,1294.13,10,4.1,6,1,UK,0,378.17,0.77
E3615,IT,Junior,Food,211.53,190.8,21,4.6,9,1,Singapore,1,20.73,0.9
E3616,Finance,Mid,Stay,974.16,918.69,28,4.8,11,1,India,0,55.47,0.94
E3617,HR,Junior,Supplies,419.12,394.85,6,2.3,6,1,India,1,24.27,0.94
E3618,Sales,Senior,Supplies,574.7,466.06,2,3.8,13,0,USA,0,108.64,0.81
E3619,Sales,Executive,Food,256.44,223.15,19,4.0,9,1,India,0,33.29,0.87
E3620,Finance,Mid,Food,652.91,612.5,21,2.5,11,1,UK,0,40.41,0.94
E3621,Sales,Senior,Supplies,522.72,375.44,16,3.6,7,1,UK,1,147.28,0.72
E3622,IT,Mid,Food,1410.22,1243.37,10,3.0,14,0,India,0,166.85,0.88
E3623,IT,Junior,Supplies,663.23,630.7,14,2.2,9,1,Singapore,0,32.53,0.95
E3624,Operations,Mid,Food,221.67,179.93,6,2.2,7,0,USA,0,41.74,0.81
E3625,IT,Mid,Food,998.87,835.68,28,4.3,3,1,USA,0,163.19,0.84
E3626,IT,Mid,Supplies,929.23,845.24,14,3.8,13,1,India,0,83.99,0.91
E3627,Finance,Senior,Client Entertainment,894.58,644.42,26,4.1,0,1,USA,1,250.16,0.72
E3628,Operations,Mid,Supplies,1244.0,1014.72,16,4.1,3,1,Singapore,0,229.28,0.82
E3629,Sales,Executive,Travel,1492.76,1177.36,10,2.4,5,1,India,1,315.4,0.79
E3630,Sales,Senior,Food,888.73,626.65,28,2.5,9,0,India,1,262.08,0.71
E3631,Sales,Mid,Stay,1106.27,839.43,27,2.8,10,1,India,1,266.84,0.76
E3632,Finance,Mid,Food,898.91,736.0,28,3.2,12,0,India,0,162.91,0.82
E3633,HR,Junior,Travel,1202.6,913.05,11,4.8,5,1,India,0,289.55,0.76
E3634,IT,Executive,Stay,412.12,362.96,12,4.0,5,1,India,0,49.16,0.88
E3635,Finance,Mid,Stay,1246.94,1040.69,25,2.8,13,0,UAE,1,206.25,0.83
E3636,HR,Junior,Supplies,1113.21,792.43,10,2.2,11,1,UK,1,320.78,0.71
E3637,Operations,Junior,Client Entertainment,616.19,482.18,10,4.1,6,1,India,0,134.01,0.78
E3638,Finance,Mid,Supplies,1883.34,1329.34,24,3.9,11,1,UK,0,554.0,0.71
E3639,IT,Junior,Stay,456.23,368.38,25,4.0,10,1,India,0,87.85,0.81
E3640,IT,Junior,Stay,1131.91,880.32,8,2.8,0,0,USA,1,251.59,0.78
E3641,IT,Mid,Client Entertainment,617.12,559.39,10,3.6,9,1,India,0,57.73,0.91
E3642,Operations,Junior,Food,1231.2,975.38,24,3.1,0,1,India,0,255.82,0.79
E3643,HR,Mid,Client Entertainment,1799.86,1462.47,3,4.5,6,1,Singapore,0,337.39,0.81
E3644,HR,Junior,Supplies,1310.22,1202.26,1,2.2,11,1,India,1,107.96,0.92
E3645,Sales,Junior,Food,953.58,805.09,22,2.8,3,1,Singapore,1,148.49,0.84
E3646,Finance,Mid,Supplies,1371.44,1188.95,28,3.8,5,1,USA,0,182.49,0.87
E3647,HR,Mid,Client Entertainment,763.82,727.47,3,2.6,5,1,India,0,36.35,0.95
E3648,IT,Junior,Food,1195.59,911.12,13,4.0,8,0,UK,1,284.47,0.76
E3649,HR,Junior,Client Entertainment,1035.1,1031.74,4,2.4,1,1,USA,1,3.36,1.0
E3650,Operations,Mid,Travel,513.37,497.98,16,2.1,3,1,India,0,15.39,0.97
E3651,Sales,Junior,Stay,1683.44,1323.13,26,4.6,3,1,India,1,360.31,0.79
E3652,IT,Junior,Food,1497.53,1449.43,11,3.0,6,1,India,0,48.1,0.97
E3653,Sales,Junior,Stay,657.54,609.01,25,2.5,0,0,UAE,1,48.53,0.93
E3654,Finance,Senior,Travel,1410.27,1380.97,28,2.5,4,1,USA,1,29.3,0.98
E3655,Finance,Senior,Food,529.01,479.99,5,4.7,13,1,India,0,49.02,0.91
E3656,IT,Senior,Stay,1185.17,1069.43,11,4.0,10,1,Singapore,0,115.74,0.9
E3657,IT,Senior,Stay,1019.01,714.36,14,4.9,3,1,India,0,304.65,0.7
E3658,HR,Mid,Food,1671.36,1407.92,22,4.4,1,1,India,0,263.44,0.84
E3659,Sales,Mid,Stay,1132.76,860.99,18,4.3,4,1,India,0,271.77,0.76
E3660,Operations,Mid,Stay,381.94,304.49,9,3.5,8,0,USA,1,77.45,0.8
E3661,HR,Junior,Food,1407.71,1398.76,1,4.5,14,1,India,0,8.95,0.99
E3662,HR,Mid,Stay,823.77,597.77,28,3.2,7,1,USA,1,226.0,0.73
E3663,Finance,Senior,Stay,804.91,737.89,11,4.5,8,1,Singapore,0,67.02,0.92
E3664,Finance,Mid,Supplies,1011.68,760.66,11,4.3,6,1,India,0,251.02,0.75
E3665,HR,Mid,Supplies,770.13,540.8,25,4.0,9,1,India,0,229.33,0.7
E3666,IT,Junior,Travel,1717.93,1460.97,6,3.0,6,1,India,1,256.96,0.85
E3667,Sales,Mid,Supplies,1322.08,989.39,0,3.9,13,1,USA,0,332.69,0.75
E3668,Finance,Mid,Supplies,542.45,536.83,17,3.5,13,1,UAE,0,5.62,0.99
E3669,Finance,Senior,Travel,708.98,539.61,2,3.4,12,1,India,0,169.37,0.76
E3670,IT,Junior,Stay,476.15,360.74,19,5.0,1,1,India,0,115.41,0.76
E3671,IT,Senior,Stay,1387.09,984.35,4,3.5,11,1,India,0,402.74,0.71
E3672,Finance,Mid,Supplies,973.24,777.57,19,2.1,12,1,India,1,195.67,0.8
E3673,Sales,Senior,Travel,609.35,430.95,14,3.9,2,1,UK,0,178.4,0.71
E3674,Finance,Mid,Stay,1628.73,1383.88,9,4.2,10,0,India,0,244.85,0.85
E3675,Sales,Mid,Client Entertainment,1201.95,1023.68,18,4.7,9,1,India,0,178.27,0.85
E3676,IT,Mid,Food,1074.21,769.11,0,3.9,7,1,USA,0,305.1,0.72
E3677,Finance,Senior,Food,1055.34,814.74,6,2.1,10,1,India,0,240.6,0.77
E3678,IT,Executive,Food,456.81,433.8,27,2.4,1,1,USA,0,23.01,0.95
E3679,Sales,Junior,Supplies,1223.74,1026.43,25,2.5,6,1,India,1,197.31,0.84
E3680,IT,Junior,Food,832.45,691.25,21,2.6,11,1,UAE,1,141.2,0.83
E3681,Sales,Executive,Food,1348.26,1226.42,17,4.4,5,1,India,0,121.84,0.91
E3682,Finance,Mid,Client Entertainment,1255.69,1148.29,1,2.9,11,1,UAE,1,107.4,0.91
E3683,Sales,Mid,Stay,975.57,905.9,18,2.9,9,1,India,1,69.67,0.93
E3684,IT,Mid,Client Entertainment,947.27,899.1,23,4.3,3,1,UK,0,48.17,0.95
E3685,Sales,Junior,Supplies,1663.57,1280.41,23,3.2,10,1,India,1,383.16,0.77
E3686,HR,Senior,Food,465.26,334.94,9,2.2,14,1,UK,1,130.32,0.72
E3687,Operations,Senior,Stay,770.64,627.36,14,3.8,3,1,India,0,143.28,0.81
E3688,IT,Junior,Food,1454.61,1391.38,9,2.4,14,1,USA,0,63.23,0.96
E3689,Finance,Junior,Food,1594.07,1153.16,25,3.7,2,1,UK,0,440.91,0.72
E3690,Finance,Senior,Supplies,944.85,824.65,27,4.3,13,1,USA,0,120.2,0.87
E3691,Sales,Junior,Food,720.27,655.68,9,4.8,5,1,USA,1,64.59,0.91
E3692,HR,Senior,Travel,728.38,615.06,26,2.2,2,1,India,1,113.32,0.84
E3693,Sales,Junior,Stay,426.23,330.99,29,2.9,14,1,India,1,95.24,0.78
E3694,IT,Mid,Stay,1800.7,1436.77,11,4.0,8,1,USA,0,363.93,0.8
E3695,IT,Executive,Travel,940.78,678.77,7,2.9,3,1,India,1,262.01,0.72
E3696,Finance,Mid,Supplies,1185.95,934.26,22,3.4,3,1,India,0,251.69,0.79
E3697,Operations,Mid,Food,1190.01,848.85,13,2.1,1,1,India,0,341.16,0.71
E3698,Sales,Mid,Food,1593.53,1462.7,1,4.1,1,1,India,0,130.83,0.92
E3699,Operations,Junior,Stay,832.3,806.83,16,4.6,6,0,USA,0,25.47,0.97
E3700,IT,Junior,Supplies,860.5,765.89,5,4.9,4,1,USA,0,94.61,0.89
E3701,Sales,Executive,Supplies,1332.37,1195.15,26,4.5,2,1,UAE,1,137.22,0.9
E3702,Sales,Senior,Supplies,282.03,237.37,7,2.1,5,1,India,1,44.66,0.84
E3703,IT,Mid,Food,1596.12,1192.0,0,4.0,5,1,UAE,0,404.12,0.75
E3704,Sales,Mid,Supplies,1695.25,1190.61,2,3.5,0,1,UK,0,504.64,0.7
E3705,Operations,Junior,Travel,1098.31,882.16,14,4.8,2,1,UAE,0,216.15,0.8
E3706,Operations,Junior,Client Entertainment,624.9,578.31,16,4.7,11,1,Singapore,0,46.59,0.93
E3707,Sales,Mid,Supplies,1341.25,1325.33,25,5.0,4,0,UK,1,15.92,0.99
E3708,IT,Senior,Client Entertainment,923.59,765.95,24,4.6,10,1,India,0,157.64,0.83
E3709,IT,Mid,Food,1056.89,855.67,6,3.6,12,0,India,1,201.22,0.81
E3710,Operations,Senior,Supplies,1087.39,906.65,13,4.1,10,1,India,0,180.74,0.83
E3711,Finance,Junior,Stay,736.67,610.2,23,4.9,6,1,UAE,1,126.47,0.83
E3712,Sales,Mid,Food,1138.91,1011.08,24,3.7,3,1,UAE,1,127.83,0.89
E3713,Sales,Junior,Travel,414.69,381.62,2,4.5,11,0,UK,1,33.07,0.92
E3714,Sales,Mid,Travel,121.7,113.85,25,4.8,7,1,Singapore,0,7.85,0.94
E3715,Operations,Junior,Client Entertainment,1145.75,1025.31,26,3.7,2,1,UAE,0,120.44,0.89
E3716,IT,Executive,Client Entertainment,1417.45,1178.35,17,2.5,5,1,USA,0,239.1,0.83
E3717,IT,Junior,Stay,794.59,782.69,21,2.5,14,0,USA,0,11.9,0.99
E3718,Finance,Executive,Stay,772.12,705.18,4,2.3,5,1,USA,0,66.94,0.91
E3719,IT,Mid,Travel,1259.01,1042.46,19,3.4,8,1,USA,0,216.55,0.83
E3720,IT,Executive,Supplies,991.72,827.07,21,3.4,3,1,India,0,164.65,0.83
E3721,IT,Mid,Travel,773.56,731.32,14,3.9,6,1,USA,0,42.24,0.95
E3722,Sales,Executive,Travel,1122.11,933.78,5,3.4,9,1,UK,0,188.33,0.83
E3723,Operations,Junior,Stay,1002.55,857.06,27,4.9,0,1,USA,0,145.49,0.85
E3724,Finance,Senior,Client Entertainment,500.28,393.96,2,2.9,10,1,Singapore,0,106.32,0.79
E3725,IT,Executive,Stay,956.47,910.25,29,4.6,0,1,India,1,46.22,0.95
E3726,Operations,Junior,Stay,1073.17,919.37,17,2.3,1,1,India,1,153.8,0.86
E3727,Finance,Junior,Stay,786.49,680.91,24,3.8,3,1,Singapore,1,105.58,0.87
E3728,Finance,Mid,Travel,1370.3,1321.25,23,3.9,11,1,UK,0,49.05,0.96
E3729,Finance,Executive,Supplies,1193.33,1164.88,29,4.3,5,1,India,1,28.45,0.98
E3730,HR,Mid,Travel,889.17,842.27,19,3.5,3,1,USA,0,46.9,0.95
E3731,Finance,Mid,Food,1053.46,758.08,21,2.6,14,1,USA,1,295.38,0.72
E3732,Operations,Junior,Stay,849.42,707.61,2,3.1,5,1,UAE,1,141.81,0.83
E3733,IT,Junior,Stay,910.28,730.95,26,2.8,1,1,USA,1,179.33,0.8
E3734,HR,Senior,Food,925.0,706.75,7,3.3,8,1,India,0,218.25,0.76
E3735,IT,Junior,Stay,291.95,283.97,18,3.6,10,1,USA,1,7.98,0.97
E3736,HR,Mid,Stay,1010.96,977.62,17,3.9,2,1,Singapore,0,33.34,0.97
E3737,Sales,Executive,Stay,1127.34,946.5,14,4.5,6,1,UK,0,180.84,0.84
E3738,Sales,Junior,Food,1984.6,1469.33,22,4.7,0,1,Singapore,1,515.27,0.74
E3739,Sales,Mid,Travel,1175.95,827.88,13,3.4,7,1,India,0,348.07,0.7
E3740,HR,Junior,Stay,738.83,614.37,15,2.3,3,0,Singapore,1,124.46,0.83
E3741,Operations,Mid,Supplies,343.67,244.69,2,4.4,13,1,UK,0,98.98,0.71
E3742,Sales,Junior,Food,577.48,509.84,28,3.4,10,1,UK,1,67.64,0.88
E3743,Sales,Senior,Client Entertainment,800.28,706.27,24,3.6,11,1,India,0,94.01,0.88
E3744,Finance,Junior,Food,807.42,782.94,14,3.8,14,1,Singapore,0,24.48,0.97
E3745,Finance,Mid,Travel,905.03,685.12,18,4.0,12,1,USA,0,219.91,0.76
E3746,IT,Mid,Food,839.08,680.84,7,4.7,4,1,Singapore,0,158.24,0.81
E3747,Sales,Junior,Client Entertainment,907.64,869.4,1,4.9,6,1,India,0,38.24,0.96
E3748,IT,Senior,Supplies,831.08,700.01,24,4.8,2,1,India,1,131.07,0.84
E3749,IT,Junior,Client Entertainment,1007.37,723.21,16,4.4,8,1,India,0,284.16,0.72
E3750,Operations,Mid,Food,638.64,468.27,11,4.7,8,1,USA,0,170.37,0.73
E3751,Operations,Junior,Client Entertainment,496.49,468.71,18,2.1,7,1,USA,0,27.78,0.94
E3752,Operations,Mid,Food,904.78,835.21,10,4.5,0,1,USA,0,69.57,0.92
E3753,IT,Junior,Supplies,1173.58,1129.89,29,2.2,11,1,USA,0,43.69,0.96
E3754,Sales,Mid,Supplies,552.38,406.37,17,4.2,12,1,Singapore,0,146.01,0.74
E3755,IT,Junior,Travel,770.16,714.81,12,2.5,11,1,India,0,55.35,0.93
E3756,Finance,Senior,Supplies,941.54,844.12,13,3.1,1,1,India,0,97.42,0.9
E3757,Finance,Junior,Stay,931.88,717.26,28,2.6,1,1,Singapore,1,214.62,0.77
E3758,IT,Senior,Client Entertainment,1301.14,1290.95,11,3.3,2,1,USA,0,10.19,0.99
E3759,IT,Senior,Client Entertainment,1375.93,1198.58,14,3.2,1,1,USA,0,177.35,0.87
E3760,Sales,Junior,Food,1088.81,1058.39,22,2.1,0,1,USA,1,30.42,0.97
E3761,Finance,Mid,Supplies,1483.77,1421.05,20,4.5,10,1,USA,0,62.72,0.96
E3762,Sales,Junior,Travel,852.39,681.86,7,4.6,4,1,India,1,170.53,0.8
